,year,LocationAbbr,state,Disability_Type,Disability_Percent,Number,Estimated_Number,id
1781,2020,IN,Indiana,Mobility Disability,0.125,1428.0,690054.0,18
1782,2020,OH,Ohio,Hearing Disability,0.06,1219.0,602357.0,39
1783,2020,UT,Utah,Any Disability,0.226,2684.0,497787.0,49
1784,2020,US,"United States, DC & Territories",Self-care Disability,0.03,13736.0,8156953.0,59
1785,2019,WY,Wyoming,No Disability,0.743,3016.0,311035.0,56
1786,2020,FL,Florida,Any Disability,0.257,3890.0,4587950.0,12
1787,2020,AR,Arkansas,Cognitive Disability,0.144,636.0,317708.0,5
1788,2020,NV,Nevada,Mobility Disability,0.13,399.0,352463.0,32
1789,2020,NM,New Mexico,Vision Disability,0.053,419.0,87869.0,35
1790,2020,IN,Indiana,Cognitive Disability,0.1159999999999999,832.0,560378.0,18
1791,2020,HHS10,HHS Region 10,No Disability,0.763,19202.0,8010707.0,89
1792,2020,MO,Missouri,Hearing Disability,0.074,992.0,402254.0,29
1793,2020,MI,Michigan,Independent Living Disability,0.076,514.0,590473.0,26
1795,2020,VA,Virginia,Cognitive Disability,0.098,826.0,609904.0,51
1796,2020,TX,Texas,Self-care Disability,0.03,551.0,648614.0,48
1797,2020,AL,Alabama,Hearing Disability,0.062,462.0,266504.0,1
1799,2020,ND,North Dakota,Vision Disability,0.035,171.0,20648.0,38
1800,2020,NJ,New Jersey,Mobility Disability,0.092,1216.0,683297.0,34
1801,2020,RI,Rhode Island,Vision Disability,0.048,217.0,40667.0,44
1802,2020,WV,West Virginia,Any Disability,0.3229999999999999,2233.0,494529.0,54
1803,2020,OR,Oregon,Independent Living Disability,0.063,349.0,210695.0,41
1804,2020,DE,Delaware,Independent Living Disability,0.06,238.0,44631.0,10
1805,2020,NV,Nevada,Hearing Disability,0.062,234.0,164764.0,32
1806,2020,AK,Alaska,No Disability,0.789,2589.0,406078.0,2
1809,2020,ID,Idaho,Cognitive Disability,0.123,662.0,159022.0,16
1810,2020,NH,New Hampshire,Vision Disability,0.037,242.0,40618.0,33
1811,2020,NY,New York,Independent Living Disability,0.0579999999999999,902.0,904661.0,36
1813,2020,MS,Mississippi,Cognitive Disability,0.152,895.0,338786.0,28
1814,2020,MO,Missouri,Mobility Disability,0.13,1668.0,684110.0,29
1815,2020,ID,Idaho,Mobility Disability,0.107,827.0,158666.0,16
1817,2020,MD,Maryland,Any Disability,0.1969999999999999,3158.0,911437.0,24
1818,2020,IN,Indiana,Vision Disability,0.047,446.0,248810.0,18
1819,2020,UT,Utah,Vision Disability,0.0279999999999999,341.0,62804.0,49
1820,2020,DC,District of Columbia,Self-care Disability,0.025,91.0,12816.0,11
1821,2020,MD,Maryland,Independent Living Disability,0.045,753.0,207637.0,24
1825,2020,MA,Massachusetts,Any Disability,0.226,1561.0,1242139.0,25
1826,2020,WA,Washington,Hearing Disability,0.055,984.0,349424.0,53
1827,2020,TN,Tennessee,No Disability,0.7090000000000001,2937.0,3492110.0,47
1828,2020,HHS10,HHS Region 10,Self-care Disability,0.027,904.0,320274.0,89
1829,2020,DE,Delaware,Cognitive Disability,0.104,363.0,72220.0,10
1830,2020,AZ,Arizona,Cognitive Disability,0.102,1005.0,533415.0,4
1832,2020,MT,Montana,Any Disability,0.262,1868.0,233169.0,30
1833,2020,KY,Kentucky,No Disability,0.6709999999999999,2372.0,2183295.0,21
1834,2020,ID,Idaho,No Disability,0.718,3933.0,933506.0,16
1835,2020,WY,Wyoming,Any Disability,0.235,1407.0,107514.0,56
1836,2020,UT,Utah,Cognitive Disability,0.107,1063.0,242971.0,49
1837,2020,GA,Georgia,Any Disability,0.248,2671.0,1960756.0,13
1838,2020,NY,New York,Hearing Disability,0.04,858.0,687258.0,36
1839,2020,DE,Delaware,Mobility Disability,0.105,581.0,89897.0,10
1840,2020,SC,South Carolina,Self-care Disability,0.044,198.0,194641.0,45
1841,2020,ND,North Dakota,Mobility Disability,0.096,624.0,59245.0,38
1843,2020,IA,Iowa,Hearing Disability,0.055,734.0,153504.0,19
1844,2020,MA,Massachusetts,Hearing Disability,0.045,414.0,280832.0,25
1845,2020,CA,California,Any Disability,0.2269999999999999,1056.0,6734666.0,6
1847,2020,CO,Colorado,Any Disability,0.195,2020.0,851596.0,8
1848,2020,NH,New Hampshire,Cognitive Disability,0.093,519.0,91996.0,33
1849,2019,WA,Washington,Cognitive Disability,0.1,1133.0,553661.0,53
1850,2020,MS,Mississippi,Vision Disability,0.071,518.0,166276.0,28
1851,2019,WV,West Virginia,Mobility Disability,0.207,1484.0,335482.0,54
1852,2020,OK,Oklahoma,Any Disability,0.3339999999999999,1855.0,990976.0,40
1853,2020,KY,Kentucky,Mobility Disability,0.161,802.0,607741.0,21
1854,2020,GA,Georgia,Vision Disability,0.048,534.0,386622.0,13
1855,2020,MO,Missouri,Self-care Disability,0.036,431.0,177773.0,29
1857,2020,NV,Nevada,No Disability,0.716,1595.0,1637235.0,32
1859,2020,WA,Washington,Independent Living Disability,0.057,763.0,331479.0,53
1860,2020,RI,Rhode Island,Cognitive Disability,0.105,505.0,83028.0,44
1861,2020,TX,Texas,Hearing Disability,0.062,952.0,1344613.0,48
1862,2019,WA,Washington,Self-care Disability,0.033,482.0,198489.0,53
1863,2020,AZ,Arizona,Self-care Disability,0.0279999999999999,337.0,158521.0,4
1864,2020,AL,Alabama,Vision Disability,0.052,310.0,204133.0,1
1865,2020,NC,North Carolina,No Disability,0.741,3960.0,5749852.0,37
1866,2020,ND,North Dakota,Self-care Disability,0.026,127.0,15191.0,38
1870,2020,HHS10,HHS Region 10,Independent Living Disability,0.0579999999999999,1695.0,649062.0,89
1871,2020,OK,Oklahoma,Hearing Disability,0.091,632.0,292156.0,40
1872,2020,AZ,Arizona,Mobility Disability,0.105,1540.0,646277.0,4
1873,2020,NH,New Hampshire,Independent Living Disability,0.06,384.0,62029.0,33
1874,2020,UT,Utah,Self-care Disability,0.021,276.0,46537.0,49
1875,2020,WI,Wisconsin,Mobility Disability,0.089,590.0,440911.0,55
1876,2020,ME,Maine,Hearing Disability,0.07,1262.0,94796.0,23
1877,2020,WI,Wisconsin,Self-care Disability,0.026,131.0,118874.0,55
1878,2020,CT,Connecticut,No Disability,0.792,6447.0,2092002.0,9
1879,2020,KY,Kentucky,Self-care Disability,0.051,236.0,191864.0,21
1880,2020,WI,Wisconsin,Cognitive Disability,0.1009999999999999,389.0,418252.0,55
1881,2020,HHS10,HHS Region 10,Any Disability,0.237,7381.0,2661386.0,89
1882,2020,KS,Kansas,Any Disability,0.257,2890.0,575521.0,20
1883,2020,NH,New Hampshire,Self-care Disability,0.026,196.0,28404.0,33
1884,2020,TN,Tennessee,Any Disability,0.291,1428.0,1552858.0,47
1885,2020,RI,Rhode Island,Hearing Disability,0.051,391.0,48827.0,44
1886,2020,PA,Pennsylvania,No Disability,0.745,3892.0,7081215.0,42
1887,2020,UT,Utah,Independent Living Disability,0.054,611.0,121826.0,49
1888,2020,CT,Connecticut,Vision Disability,0.038,355.0,109166.0,9
1889,2020,ND,North Dakota,Any Disability,0.242,1271.0,142506.0,38
1890,2020,MI,Michigan,No Disability,0.74,5088.0,5496990.0,26
1891,2019,WI,Wisconsin,Any Disability,0.212,1224.0,993009.0,55
1892,2020,NJ,New Jersey,Self-care Disability,0.025,298.0,183913.0,34
1893,2020,CA,California,Vision Disability,0.042,168.0,1295828.0,6
1894,2020,ND,North Dakota,Cognitive Disability,0.0969999999999999,341.0,54233.0,38
1895,2019,WY,Wyoming,Cognitive Disability,0.1009999999999999,405.0,43355.0,56
1896,2020,TX,Texas,Vision Disability,0.063,811.0,1336714.0,48
1900,2020,NJ,New Jersey,Vision Disability,0.042,459.0,283999.0,34
1902,2020,MS,Mississippi,Hearing Disability,0.079,670.0,194793.0,28
1903,2020,HHS10,HHS Region 10,Mobility Disability,0.094,3454.0,1132309.0,89
1904,2020,MO,Missouri,Independent Living Disability,0.074,783.0,353380.0,29
1905,2020,NJ,New Jersey,Any Disability,0.209,2369.0,1415625.0,34
1906,2020,OK,Oklahoma,Independent Living Disability,0.091,456.0,263413.0,40
1907,2020,DE,Delaware,Hearing Disability,0.05,279.0,44162.0,10
1908,2020,DC,District of Columbia,No Disability,0.778,2516.0,425264.0,11
1909,2020,WI,Wisconsin,Vision Disability,0.032,147.0,146490.0,55
1910,2020,KY,Kentucky,Cognitive Disability,0.154,568.0,518073.0,21
1911,2020,DC,District of Columbia,Mobility Disability,0.102,378.0,51503.0,11
1912,2020,VA,Virginia,Any Disability,0.218,2449.0,1437186.0,51
1913,2020,NH,New Hampshire,Mobility Disability,0.084,844.0,104183.0,33
1915,2019,WY,Wyoming,Independent Living Disability,0.062,301.0,27251.0,56
1916,2020,AL,Alabama,Any Disability,0.311,1793.0,1208179.0,1
1917,2020,LA,Louisiana,Vision Disability,0.08,359.0,274952.0,22
1918,2020,SC,South Carolina,Independent Living Disability,0.089,346.0,372098.0,45
1919,2020,OR,Oregon,Any Disability,0.259,1488.0,885741.0,41
1920,2020,IN,Indiana,Any Disability,0.2689999999999999,2505.0,1382302.0,18
1924,2020,KS,Kansas,Independent Living Disability,0.063,648.0,139733.0,20
1925,2020,MS,Mississippi,No Disability,0.6729999999999999,3828.0,1457831.0,28
1926,2019,WV,West Virginia,Self-care Disability,0.069,424.0,104423.0,54
1927,2020,ID,Idaho,Self-care Disability,0.027,197.0,39137.0,16
1928,2020,NJ,New Jersey,Cognitive Disability,0.086,845.0,544155.0,34
1929,2020,UT,Utah,No Disability,0.774,7787.0,1730558.0,49
1930,2020,UT,Utah,Mobility Disability,0.087,1198.0,189708.0,49
1931,2020,HHS10,HHS Region 10,Cognitive Disability,0.105,2561.0,1106719.0,89
1932,2020,IL,Illinois,Cognitive Disability,0.08,268.0,761211.0,17
1933,2020,FL,Florida,Self-care Disability,0.034,527.0,617845.0,12
1934,2020,SC,South Carolina,Cognitive Disability,0.143,500.0,555786.0,45
1936,2020,GA,Georgia,No Disability,0.752,5784.0,5665421.0,13
1938,2020,VT,Vermont,No Disability,0.792,4698.0,376219.0,50
1939,2020,AK,Alaska,Hearing Disability,0.072,378.0,39258.0,2
1940,2020,VT,Vermont,Cognitive Disability,0.094,518.0,43756.0,50
1941,2020,WY,Wyoming,No Disability,0.765,3219.0,321856.0,56
1942,2020,AZ,Arizona,Any Disability,0.243,2972.0,1382191.0,4
1943,2020,VT,Vermont,Vision Disability,0.032,247.0,17657.0,50
1944,2020,IA,Iowa,Vision Disability,0.026,277.0,66030.0,19
1945,2020,SD,South Dakota,Self-care Disability,0.021,171.0,15081.0,46
1946,2020,NH,New Hampshire,Any Disability,0.212,1641.0,232359.0,33
1947,2020,WV,West Virginia,Hearing Disability,0.075,644.0,130561.0,54
1948,2019,WA,Washington,Independent Living Disability,0.064,824.0,365033.0,53
1949,2020,SD,South Dakota,Mobility Disability,0.087,996.0,65469.0,46
1950,2020,AK,Alaska,Vision Disability,0.037,165.0,20304.0,2
1951,2020,MO,Missouri,Cognitive Disability,0.133,1142.0,609642.0,29
1952,2020,KS,Kansas,Hearing Disability,0.064,940.0,156459.0,20
1953,2020,OR,Oregon,Self-care Disability,0.0289999999999999,190.0,103145.0,41
1955,2020,MT,Montana,No Disability,0.738,4256.0,589709.0,30
1956,2020,WA,Washington,No Disability,0.784,8995.0,4334253.0,53
1957,2020,MT,Montana,Cognitive Disability,0.106,591.0,85479.0,30
1958,2020,MI,Michigan,Self-care Disability,0.034,246.0,286297.0,26
1959,2019,WV,West Virginia,Cognitive Disability,0.196,914.0,270306.0,54
1960,2020,TX,Texas,Independent Living Disability,0.063,889.0,1335415.0,48
1961,2020,PA,Pennsylvania,Any Disability,0.255,1401.0,2657064.0,42
1965,2020,ME,Maine,Independent Living Disability,0.064,725.0,68055.0,23
1966,2020,CO,Colorado,Self-care Disability,0.024,254.0,107714.0,8
1967,2020,TN,Tennessee,Hearing Disability,0.068,405.0,397758.0,47
1968,2020,NC,North Carolina,Independent Living Disability,0.06,389.0,512118.0,37
1969,2020,OR,Oregon,Mobility Disability,0.106,692.0,390703.0,41
1970,2020,MO,Missouri,Vision Disability,0.044,506.0,221555.0,29
1971,2020,NE,Nebraska,Hearing Disability,0.06,1361.0,97503.0,31
1972,2020,NV,Nevada,Independent Living Disability,0.075,185.0,185386.0,32
1973,2020,VT,Vermont,Self-care Disability,0.023,160.0,12556.0,50
1974,2020,CO,Colorado,Vision Disability,0.034,340.0,150315.0,8
1976,2020,SC,South Carolina,Vision Disability,0.074,306.0,316682.0,45
1977,2020,WV,West Virginia,Independent Living Disability,0.1,675.0,149051.0,54
1978,2020,DC,District of Columbia,Cognitive Disability,0.109,271.0,59091.0,11
1979,2020,MD,Maryland,Self-care Disability,0.02,388.0,98014.0,24
1980,2020,LA,Louisiana,Any Disability,0.326,1554.0,1122487.0,22
1981,2020,DC,District of Columbia,Independent Living Disability,0.05,174.0,25105.0,11
1982,2020,IL,Illinois,Any Disability,0.226,978.0,2320119.0,17
1983,2020,SC,South Carolina,Any Disability,0.309,1334.0,1304480.0,45
1984,2020,NC,North Carolina,Hearing Disability,0.071,519.0,651475.0,37
1985,2020,AK,Alaska,Mobility Disability,0.088,440.0,47986.0,2
1986,2020,IA,Iowa,Independent Living Disability,0.053,497.0,125938.0,19
1987,2020,PA,Pennsylvania,Hearing Disability,0.06,390.0,702923.0,42
1988,2020,MS,Mississippi,Any Disability,0.327,2508.0,767264.0,28
1989,2020,MN,Minnesota,Hearing Disability,0.054,1121.0,260351.0,27
1990,2020,MD,Maryland,Cognitive Disability,0.084,1022.0,364718.0,24
1991,2020,AK,Alaska,Self-care Disability,0.02,109.0,10840.0,2
1992,2020,DC,District of Columbia,Any Disability,0.222,714.0,115456.0,11
1993,2020,CO,Colorado,Cognitive Disability,0.083,722.0,351504.0,8
1995,2020,NC,North Carolina,Mobility Disability,0.125,893.0,1121874.0,37
1997,2020,OR,Oregon,Vision Disability,0.047,279.0,161789.0,41
1998,2019,WY,Wyoming,Mobility Disability,0.113,782.0,54435.0,56
1999,2020,WV,West Virginia,Cognitive Disability,0.153,831.0,209390.0,54
2000,2019,WY,Wyoming,Vision Disability,0.042,230.0,19313.0,56
2001,2020,MS,Mississippi,Independent Living Disability,0.086,712.0,207491.0,28
2003,2020,NC,North Carolina,Cognitive Disability,0.113,580.0,901885.0,37
2004,2020,WV,West Virginia,Mobility Disability,0.155,1305.0,262694.0,54
2005,2019,WI,Wisconsin,Cognitive Disability,0.1,399.0,424491.0,55
2006,2020,NM,New Mexico,No Disability,0.737,4572.0,1117604.0,35
2008,2020,ID,Idaho,Independent Living Disability,0.06,404.0,83239.0,16
2009,2020,AK,Alaska,Independent Living Disability,0.045,179.0,23648.0,2
2010,2020,CO,Colorado,Mobility Disability,0.072,922.0,334036.0,8
2011,2019,WV,West Virginia,No Disability,0.607,2888.0,813734.0,54
2012,2020,OR,Oregon,Hearing Disability,0.066,465.0,253238.0,41
2013,2020,FL,Florida,Vision Disability,0.0559999999999999,802.0,967511.0,12
2014,2020,IA,Iowa,No Disability,0.7829999999999999,6969.0,1784108.0,19
2015,2020,MI,Michigan,Any Disability,0.26,1948.0,2087923.0,26
2016,2020,KS,Kansas,Mobility Disability,0.111,1513.0,264903.0,20
2017,2019,WA,Washington,No Disability,0.779,8992.0,4277988.0,53
2019,2020,IL,Illinois,Self-care Disability,0.023,108.0,251583.0,17
2020,2020,VT,Vermont,Any Disability,0.208,1559.0,110014.0,50
2021,2020,CT,Connecticut,Any Disability,0.208,2041.0,598002.0,9
2022,2020,WV,West Virginia,Self-care Disability,0.042,334.0,66965.0,54
2023,2020,AK,Alaska,Cognitive Disability,0.076,254.0,39496.0,2
2024,2020,MT,Montana,Mobility Disability,0.1,870.0,97658.0,30
2025,2020,CO,Colorado,Hearing Disability,0.044,533.0,201960.0,8
2026,2020,US,"United States, DC & Territories",No Disability,0.752,272422.0,181223676.0,59
2027,2020,NC,North Carolina,Vision Disability,0.0579999999999999,367.0,496886.0,37
2028,2020,KS,Kansas,Cognitive Disability,0.114,999.0,241088.0,20
2029,2020,SD,South Dakota,Cognitive Disability,0.08,520.0,51847.0,46
2030,2020,CT,Connecticut,Hearing Disability,0.046,571.0,150755.0,9
2032,2020,ME,Maine,Vision Disability,0.042,568.0,49285.0,23
2033,2020,ND,North Dakota,No Disability,0.758,3071.0,422248.0,38
2034,2020,NC,North Carolina,Self-care Disability,0.031,204.0,264761.0,37
2035,2020,NE,Nebraska,Any Disability,0.203,3702.0,306192.0,31
2036,2020,NH,New Hampshire,No Disability,0.7879999999999999,4367.0,791602.0,33
2037,2020,OR,Oregon,Cognitive Disability,0.118,578.0,377599.0,41
2038,2020,LA,Louisiana,No Disability,0.674,2918.0,2204929.0,22
2039,2020,VT,Vermont,Mobility Disability,0.081,744.0,46798.0,50
2040,2020,WV,West Virginia,Vision Disability,0.0559999999999999,406.0,87257.0,54
2041,2020,FL,Florida,Mobility Disability,0.118,2202.0,2324567.0,12
2044,2020,MT,Montana,Self-care Disability,0.0289999999999999,196.0,25296.0,30
2045,2020,MD,Maryland,Mobility Disability,0.0819999999999999,1691.0,412172.0,24
2046,2020,RI,Rhode Island,Independent Living Disability,0.062,349.0,51854.0,44
2047,2020,IL,Illinois,No Disability,0.774,2603.0,7174664.0,17
2048,2018,MN,Minnesota,Hearing Disability,0.063,1475.0,301626.0,27
2049,2018,ND,North Dakota,Self-care Disability,0.021,165.0,12735.0,38
2050,2018,NY,New York,Any Disability,0.248,10005.0,3869293.0,36
2051,2018,MS,Mississippi,Any Disability,0.355,2434.0,833539.0,28
2052,2018,WV,West Virginia,No Disability,0.614,2605.0,812099.0,54
2053,2018,WI,Wisconsin,Any Disability,0.205,1161.0,943386.0,55
2055,2018,DE,Delaware,Self-care Disability,0.034,233.0,27146.0,10
2056,2018,UT,Utah,Any Disability,0.231,2521.0,491902.0,49
2057,2018,NJ,New Jersey,Mobility Disability,0.11,407.0,829780.0,34
2058,2018,IL,Illinois,Hearing Disability,0.043,299.0,464968.0,17
2059,2018,DC,District of Columbia,Self-care Disability,0.035,172.0,18166.0,11
2060,2018,SC,South Carolina,No Disability,0.7190000000000001,6812.0,2719392.0,45
2061,2018,HI,Hawaii,Hearing Disability,0.054,522.0,66611.0,15
2062,2018,OK,Oklahoma,Vision Disability,0.063,359.0,191051.0,40
2063,2018,SC,South Carolina,Any Disability,0.281,3729.0,1155934.0,45
2064,2018,MI,Michigan,Cognitive Disability,0.136,1206.0,1001734.0,26
2065,2018,KY,Kentucky,Hearing Disability,0.091,938.0,350896.0,21
2066,2018,OH,Ohio,Hearing Disability,0.064,1239.0,653498.0,39
2067,2018,NJ,New Jersey,Hearing Disability,0.046,197.0,362528.0,34
2068,2018,GA,Georgia,Cognitive Disability,0.128,1084.0,981187.0,13
2069,2018,TX,Texas,Hearing Disability,0.0579999999999999,1000.0,1243544.0,48
2070,2018,GA,Georgia,Any Disability,0.276,2786.0,2176746.0,13
2071,2018,OR,Oregon,Hearing Disability,0.067,485.0,249469.0,41
2072,2018,TN,Tennessee,Self-care Disability,0.048,280.0,265628.0,47
2073,2018,VA,Virginia,Hearing Disability,0.059,886.0,421862.0,51
2074,2018,NE,Nebraska,Mobility Disability,0.099,2100.0,155252.0,31
2075,2018,MA,Massachusetts,Self-care Disability,0.03,218.0,173669.0,25
2077,2018,IA,Iowa,Any Disability,0.211,2238.0,534099.0,19
2078,2018,ND,North Dakota,Cognitive Disability,0.093,411.0,52358.0,38
2079,2018,NV,Nevada,Vision Disability,0.057,172.0,138520.0,32
2080,2018,NE,Nebraska,Cognitive Disability,0.089,1128.0,125475.0,31
2081,2018,IA,Iowa,No Disability,0.789,6591.0,1817767.0,19
2082,2018,WY,Wyoming,Mobility Disability,0.114,727.0,53828.0,56
2083,2018,MD,Maryland,Independent Living Disability,0.054,1097.0,254828.0,24
2084,2018,IL,Illinois,Independent Living Disability,0.053,316.0,540354.0,17
2085,2018,WV,West Virginia,Independent Living Disability,0.1119999999999999,641.0,174278.0,54
2087,2018,CT,Connecticut,Independent Living Disability,0.054,600.0,153865.0,9
2088,2018,WI,Wisconsin,Hearing Disability,0.05,349.0,257747.0,55
2089,2018,NM,New Mexico,Mobility Disability,0.124,1096.0,216352.0,35
2090,2018,RI,Rhode Island,Vision Disability,0.048,265.0,41736.0,44
2091,2018,CT,Connecticut,Cognitive Disability,0.095,780.0,249477.0,9
2092,2018,SD,South Dakota,Self-care Disability,0.02,214.0,14369.0,46
2093,2018,WY,Wyoming,Self-care Disability,0.0289999999999999,138.0,13144.0,56
2094,2018,AZ,Arizona,No Disability,0.742,5195.0,3836860.0,4
2097,2018,UT,Utah,Vision Disability,0.03,335.0,63811.0,49
2098,2018,KY,Kentucky,No Disability,0.65,4964.0,2125494.0,21
2099,2018,MT,Montana,Independent Living Disability,0.059,359.0,51377.0,30
2100,2018,HHS10,HHS Region 10,Cognitive Disability,0.113,2570.0,1183823.0,89
2101,2018,US,"United States, DC & Territories",No Disability,0.74,292314.0,179003797.0,59
2102,2018,LA,Louisiana,Vision Disability,0.062,363.0,225588.0,22
2103,2018,AR,Arkansas,Independent Living Disability,0.0969999999999999,583.0,223642.0,5
2104,2018,CA,California,Hearing Disability,0.05,693.0,1554681.0,6
2106,2018,PA,Pennsylvania,Self-care Disability,0.033,227.0,344386.0,42
2107,2018,NV,Nevada,Independent Living Disability,0.071,248.0,170041.0,32
2108,2018,WA,Washington,Hearing Disability,0.054,1053.0,339175.0,53
2110,2018,NY,New York,No Disability,0.752,24038.0,10915388.0,36
2112,2018,MT,Montana,No Disability,0.743,3395.0,587019.0,30
2113,2018,SD,South Dakota,Hearing Disability,0.066,748.0,49055.0,46
2114,2018,IA,Iowa,Self-care Disability,0.02,223.0,52164.0,19
2115,2018,MS,Mississippi,Mobility Disability,0.195,1541.0,477827.0,28
2116,2018,MN,Minnesota,Self-care Disability,0.027,471.0,119306.0,27
2118,2018,CO,Colorado,Hearing Disability,0.045,523.0,194665.0,8
2119,2018,KS,Kansas,Mobility Disability,0.126,1777.0,293282.0,20
2120,2018,MO,Missouri,Hearing Disability,0.076,759.0,409059.0,29
2121,2018,OK,Oklahoma,Hearing Disability,0.0969999999999999,721.0,312525.0,40
2122,2018,NM,New Mexico,Independent Living Disability,0.084,565.0,135149.0,35
2123,2018,VT,Vermont,Independent Living Disability,0.063,398.0,31785.0,50
2125,2018,KS,Kansas,No Disability,0.753,7362.0,1568474.0,20
2126,2018,AZ,Arizona,Self-care Disability,0.033,335.0,184853.0,4
2127,2018,AK,Alaska,Cognitive Disability,0.102,282.0,56151.0,2
2128,2018,CT,Connecticut,Vision Disability,0.039,415.0,114783.0,9
2131,2018,ME,Maine,Any Disability,0.27,3484.0,304423.0,23
2132,2018,SD,South Dakota,Mobility Disability,0.104,1130.0,76407.0,46
2134,2018,IN,Indiana,Cognitive Disability,0.118,816.0,580581.0,18
2135,2018,MA,Massachusetts,Vision Disability,0.038,258.0,218834.0,25
2136,2018,HHS10,HHS Region 10,Vision Disability,0.04,1169.0,443568.0,89
2137,2018,PA,Pennsylvania,Any Disability,0.258,1600.0,2645462.0,42
2138,2018,ME,Maine,Independent Living Disability,0.092,871.0,95436.0,23
2139,2018,CA,California,Self-care Disability,0.033,445.0,1014648.0,6
2140,2018,NH,New Hampshire,No Disability,0.773,4008.0,810731.0,33
2141,2018,MT,Montana,Hearing Disability,0.09,682.0,86952.0,30
2142,2018,DE,Delaware,Any Disability,0.268,1667.0,210343.0,10
2144,2018,NC,North Carolina,Hearing Disability,0.071,434.0,626536.0,37
2145,2018,LA,Louisiana,No Disability,0.6679999999999999,3129.0,2243300.0,22
2147,2018,AL,Alabama,Cognitive Disability,0.157,958.0,580065.0,1
2148,2018,MI,Michigan,Hearing Disability,0.055,742.0,481326.0,26
2149,2018,RI,Rhode Island,No Disability,0.743,3836.0,599250.0,44
2150,2018,ID,Idaho,Vision Disability,0.0409999999999999,183.0,54738.0,16
2151,2018,MO,Missouri,Cognitive Disability,0.124,761.0,580554.0,29
2152,2018,ND,North Dakota,Vision Disability,0.027,223.0,16550.0,38
2153,2018,NJ,New Jersey,Self-care Disability,0.032,120.0,233177.0,34
2154,2018,VA,Virginia,Vision Disability,0.042,505.0,284981.0,51
2155,2018,SC,South Carolina,Cognitive Disability,0.138,1320.0,532739.0,45
2157,2018,DC,District of Columbia,Cognitive Disability,0.09,330.0,48961.0,11
2159,2018,HI,Hawaii,No Disability,0.789,5724.0,826678.0,15
2160,2018,OR,Oregon,Independent Living Disability,0.072,415.0,237518.0,41
2161,2018,US,"United States, DC & Territories",Independent Living Disability,0.068,31802.0,17507317.0,59
2162,2018,AZ,Arizona,Vision Disability,0.046,486.0,255327.0,4
2163,2018,OH,Ohio,Any Disability,0.276,4306.0,2599258.0,39
2164,2018,NH,New Hampshire,Self-care Disability,0.03,199.0,34675.0,33
2166,2018,MD,Maryland,Vision Disability,0.034,657.0,162736.0,24
2167,2018,OR,Oregon,No Disability,0.733,3967.0,2279482.0,41
2168,2018,UT,Utah,Independent Living Disability,0.051,543.0,111450.0,49
2169,2018,TN,Tennessee,Hearing Disability,0.081,535.0,462295.0,47
2171,2018,HHS10,HHS Region 10,Any Disability,0.246,7149.0,2715829.0,89
2172,2018,GA,Georgia,Self-care Disability,0.04,395.0,326752.0,13
2173,2018,IA,Iowa,Vision Disability,0.0279999999999999,299.0,72300.0,19
2174,2018,WV,West Virginia,Mobility Disability,0.1969999999999999,1324.0,329072.0,54
2175,2018,FL,Florida,Any Disability,0.278,5375.0,4986851.0,12
2176,2018,TX,Texas,Vision Disability,0.061,709.0,1291405.0,48
2178,2018,NC,North Carolina,Independent Living Disability,0.069,377.0,569904.0,37
2179,2018,TN,Tennessee,Mobility Disability,0.1689999999999999,1097.0,959992.0,47
2180,2018,MI,Michigan,Independent Living Disability,0.087,852.0,674470.0,26
2181,2018,AL,Alabama,Hearing Disability,0.068,644.0,286364.0,1
2182,2018,NE,Nebraska,Vision Disability,0.038,613.0,56648.0,31
2183,2018,WA,Washington,Self-care Disability,0.0279999999999999,441.0,167769.0,53
2184,2018,VT,Vermont,Vision Disability,0.03,253.0,17089.0,50
2185,2018,MT,Montana,Self-care Disability,0.026,203.0,24214.0,30
2186,2018,MA,Massachusetts,No Disability,0.762,4835.0,4015304.0,25
2188,2018,OR,Oregon,Self-care Disability,0.036,213.0,121150.0,41
2189,2018,MD,Maryland,Cognitive Disability,0.09,1322.0,407093.0,24
2190,2018,CA,California,Vision Disability,0.047,581.0,1429797.0,6
2191,2018,PA,Pennsylvania,Independent Living Disability,0.072,431.0,720968.0,42
2192,2018,VA,Virginia,Any Disability,0.248,2920.0,1647478.0,51
2194,2018,TN,Tennessee,No Disability,0.6859999999999999,3113.0,3351379.0,47
2195,2018,WI,Wisconsin,Self-care Disability,0.022,131.0,106576.0,55
2196,2018,UT,Utah,Cognitive Disability,0.109,1065.0,238031.0,49
2197,2018,IL,Illinois,Self-care Disability,0.026,158.0,269712.0,17
2198,2018,GA,Georgia,Hearing Disability,0.064,740.0,529638.0,13
2200,2018,KY,Kentucky,Cognitive Disability,0.158,1295.0,532903.0,21
2201,2018,HHS10,HHS Region 10,No Disability,0.754,17300.0,7822618.0,89
2202,2018,SC,South Carolina,Self-care Disability,0.038,538.0,162300.0,45
2203,2018,OH,Ohio,Independent Living Disability,0.074,1064.0,672580.0,39
2204,2018,AL,Alabama,Vision Disability,0.061,471.0,237934.0,1
2205,2018,MI,Michigan,Any Disability,0.284,3037.0,2233163.0,26
2206,2018,AK,Alaska,Independent Living Disability,0.067,190.0,37604.0,2
2208,2018,WV,West Virginia,Hearing Disability,0.124,812.0,209695.0,54
2210,2018,OR,Oregon,Vision Disability,0.045,274.0,151445.0,41
